"V1","V2","V3"
-12.238,49.469,-26.062
-8.8788,45.22,-25.58
-13.997,43.427,-25.996
-16.264,37.526,-25.055
-13.395,33.21,-27.428
-5.2103,50.392,-24.913
-5.172,44.978,-26.694
-8.5366,45.788,-22.117
-6.1913,45.703,-16.838
-5.2968,40.504,-18.417
-2.1486,42.282,-22.048
-4.8536,39.716,-28.323
-4.3282,33.679,-29.108
-7.7582,35.554,-24.548
-10.832,35.367,-24.612
-10.764,28.901,-25.772
-11.013,40.895,-22.774
-10.983,36.694,-21.309
-10.161,31.769,-21.418
-12.575,25.402,-22.332
-9.883,26.323,-21.285
-12.654,27.749,-19.643
-13.999,22.351,-19.01
-13.82,17.935,-16.08
-7.6132,41.596,-11.028
-8.4223,36.98,-11.92
-3.5318,38.729,-14.693
-7.0958,40.654,-6.731
-3.1657,35.605,-5.6941
-7.6287,36.38,-9.2013
-7.8199,32.488,-11.499
-4.4895,28.578,-11.772
-6.5002,29.041,-14.193
-5.3185,36.14,2.7393
-1.6991,33.279,4.0848
-4.8802,33.985,-1.1259
-3.2206,29.163,13.312
-0.74177,24.502,14.812
-0.77394,29.376,10.327
-0.7718,26.38,5.4742
-0.75017,18.89,7.1548
-0.76142,22.988,2.3685
-3.7469,27.328,-6.3987
-2.8646,23.252,-8.2749
-4.1638,30.89,-4.2279
-1.3354,26.044,-3.3176
-0.77027,18.296,-0.31876
-2.6009,16.204,-5.2565
-3.3708,18.682,-9.5602
-0.7324,9.9041,2.2128
-0.74787,12.957,-2.0861
-0.73423,7.9703,-4.4147
-0.73199,0.27066,-4.1089
-0.78585,3.1012,-7.3203
-11.875,17.117,-15.327
-14.039,11.686,-17.503
-7.9669,23.476,-24.488
-10.266,21.079,-19.139
-10.477,15.396,-16.72
-8.3951,12.239,-18.577
-10.379,7.5199,-16.388
-2.2997,31.272,-23.173
-3.7631,26.78,-27.778
-4.3073,35.143,-19.213
-2.9648,29.819,-18.677
-3.7622,24.995,-16.543
-4.2784,15.019,-19.509
-4.7425,11.141,-14.917
-3.3427,19.564,-25.426
-3.1382,20.123,-19.296
-4.4486,20.507,-14.383
-3.1818,9.2315,-11.806
-6.6794,3.7477,-13.258
-4.2262,14.309,-10.169
-2.1244,6.2403,-8.774
-1.5137,-1.0337,-9.5782
-15.425,4.9279,-15.201
-12.124,2.2302,-13.015
-13.881,4.0312,-13.782
-17.183,-0.40445,-13.708
-19.254,-6.99,-14.618
-7.4215,-2.7493,-13.598
-10.156,-0.31935,-13.105
-0.62202,-6.9726,-12.508
-3.3239,-4.4105,-13.478
-7.7585,-8.8746,-14.259
-9.4708,-13.6,-11.681
-12.905,-12.187,-12.969
-17.687,-8.8199,-14.13
-23.899,-12.414,-12.635
-13.831,-3.7319,-14.244
-15.774,-10.73,-13.912
-18.366,-15.701,-12.485
-27.003,-16.483,-11.925
-21.441,-19.669,-10.505
-24.907,-18.47,-11.303
-30.063,-20.898,-12.401
-32.853,-25.298,-10.424
-5.2697,32.744,11.99
-5.4553,27.958,15.823
-5.8211,41.51,3.1563
-4.0882,37.084,7.6324
-3.5775,38.725,12.758
-9.3594,40.858,12.874
-7.2289,37.026,17.315
-10.228,43.214,-4.7914
-6.7693,43.187,-1.1211
-7.0868,46.043,-9.3318
-11.183,43.996,-7.472
-11.861,46.532,-3.1807
-12.519,50.316,-0.96275
-8.5554,49.313,0.3079
-11.85,42.025,8.1193
-12.619,41.437,13.122
-10.43,42.041,3.3549
-10.174,45.086,4.6159
-7.5618,47.712,6.1716
-12.292,44.443,14.856
-11.573,40.567,17.731
-4.8666,51.501,7.7619
-9.4521,47.643,11.196
-8.6139,46.986,16.198
-7.557,51.689,18.494
-5.3521,46.724,20.968
-6.581,51.741,-15.067
-6.3359,49.206,-13.094
-5.7596,57.058,-24.356
-3.0812,54.51,-18.824
-4.9282,58.449,-13.747
-7.0346,64.954,-14.36
-4.5759,61.19,-9.769
-15.654,51.881,-20.373
-11.956,55.582,-24.182
-23.034,45.188,-14.747
-20.553,48.693,-18.483
-20.043,53.835,-17.14
-23.738,54.935,-14.741
-20.987,59.22,-16.85
-11.931,62.175,-14.729
-12.348,63,-10.84
-12.06,61.51,-20.953
-16.62,63.78,-16.351
-20.775,63.579,-12.07
-16.834,61.27,-7.4672
-14.239,65.862,-7.4365
-25.628,61.245,-8.5758
-21.01,60.067,-8.5451
-22.006,59.552,-5.0639
-24.149,55.377,-2.1281
-22.119,59.617,-0.015453
-8.6623,56.078,16.195
-6.8352,55.774,21.127
-9.6085,55.536,6.1798
-5.3673,55.695,11.255
-5.1561,60.609,14.336
-7.1964,66.796,11.499
-8.8473,65.781,16.326
-10.473,53.139,-3.6843
-11.445,54.663,1.5993
-6.0711,50.514,-7.13
-5.1517,55.919,-5.1848
-5.8438,62.532,-4.3441
-6.9361,65.98,6.1556
-13.056,66.972,8.2193
-9.3457,59.872,4.0866
-5.3651,63.89,0.98784
-8.7396,69.243,-3.4174
-18.323,68.305,5.0698
-18.296,63.958,8.93
-17.005,68.77,-2.1101
-21.454,64.018,1.2314
-23.524,59.926,4.1605
-5.1842,61.22,24.634
-3.8861,54.768,26.604
-14.142,64.051,16.813
-9.9422,65.112,22.544
-11.218,60.117,26.004
-14.76,56.483,24.77
-11.678,56.909,29.575
-23.484,64.829,11.896
-18.186,63.004,13.44
-26.67,56.335,6.1037
-28.101,61.663,8.5043
-24.312,59.118,12.984
-23.457,53.979,12.994
-22.072,56.205,16.008
-19.023,59.712,24.79
-18.934,54.482,26.721
-18.883,63.919,19.162
-22.911,59.73,20.493
-23.998,54.288,20.585
-23.263,55.041,29.669
-19.208,52.747,30.967
-25.361,49.328,21.301
-25.669,52.112,25.205
-25.554,50.35,29.453
-26.085,46.252,29.468
-27.403,49.057,34.636
-25.921,43.26,26.466
-28.646,43.166,30.428
-26.035,46.168,17.89
-24.432,44.214,22.198
-27.869,40.811,23.684
-31.555,42.596,24.775
-30.805,37.354,25.899
-27.119,54.369,13.752
-26.129,50.211,15.837
-26.941,51.644,5.2736
-28.491,52.88,9.2445
-31.316,53.693,12.341
-35.427,55.779,10.501
-35.52,56.074,16.067
-32.365,47.643,22.553
-36.445,44.406,25.317
-29.791,48.166,18.438
-33.766,51.63,19.78
-38.96,50.395,16.937
-42.468,44.972,22.463
-39.781,39.868,24.96
-38.024,45.854,13.296
-39.322,45.248,17.393
-44.519,41.601,16.893
-42.509,36.472,15.175
-43.502,34.727,19.124
-28.928,55.09,-3.6199
-27.435,52.082,0.26741
-30.554,61.781,-12.099
-29.427,57.8,-7.0149
-33.003,56.644,-5.0956
-39.734,58.499,-6.7436
-36.651,57.753,-2.3975
-26.853,50.04,-14.207
-28.297,55.378,-14.868
-26.241,45.325,-13.435
-30.503,44.397,-16.84
-33.888,43.898,-13.841
-37.594,54.436,-11.607
-43.475,51.791,-10.112
-34.213,55.364,-14.595
-34.906,49.031,-12.491
-37.398,43.198,-13.694
-45.843,45.538,-13.198
-43.053,46.178,-7.9851
-41.626,41.762,-16.668
-48.033,39.422,-15.601
-50.795,36.028,-12.505
-41.122,38.086,12.053
-41.265,32.494,13.247
-38.156,46.547,8.4701
-36.412,40.831,10.056
-42.097,39.923,8.5073
-44.127,40.215,4.3841
-49.12,38.162,7.5409
-35.083,55.87,6.235
-40.317,52.831,8.4755
-30.572,54.021,3.7426
-35.183,56.752,2.0982
-40.595,53.562,-0.95372
-41.464,43.253,2.1408
-46.567,39.946,0.34412
-40.076,47.769,4.8563
-44.49,49.182,1.8084
-41.393,47.563,-3.2419
-48.105,40.112,-4.5034
-52.033,37.802,-2.0626
-43.372,41.653,-5.9459
-48.974,38.667,-8.5558
-49.544,32.915,-8.1193
-47.066,31.479,13.329
-43.952,29.558,17.775
-52.946,32.982,4.6696
-49.909,32.739,9.0655
-53.7,30.747,13.222
-54.629,24.439,11.697
-56.393,24.84,16.51
-50.802,32.075,-3.1325
-54.387,32.036,-0.27759
-46.809,32.422,-4.1072
-44.87,30.31,-0.42555
-42.256,25.461,1.5067
-51.579,24.646,7.6346
-49.692,22.521,11.001
-53.861,25.281,2.8272
-47.724,24.345,3.9495
-42.08,23.515,6.3679
-45.766,19.786,8.8865
-50.154,19.266,8.6319
-41.771,20.97,8.9418
-41.083,18.251,5.1848
-42.495,12.462,5.3555
-29.621,40.058,33.218
-28.051,43.159,36.23
-34.432,37.488,30.432
-30.983,37.205,31.56
-31.653,39.811,37.786
-33.878,35.374,42.238
-28.285,35.176,39.754
-45.276,37.682,27.746
-39.106,37.735,29.338
-40.81,30.233,21.849
-45.533,33.189,23.675
-48.727,31.37,29.253
-49.132,24.577,29.476
-44.153,27.273,32.574
-35.036,31.535,37.146
-33.802,30.33,42.501
-38.48,34.373,34.728
-37.661,28.518,32.658
-41.396,24.55,35.519
-37.23,27.712,44.995
-31.155,26.656,47.891
-47.105,20.638,38.688
-41.651,24.555,41.074
-41.976,21.991,48.213
-42.821,12.942,48.967
-39.071,17.797,53.714
-47.249,23.659,19.703
-41.02,25.938,19.902
-57.906,18.345,15.01
-54.108,22.191,21.103
-51.525,19.024,24.537
-49.824,12.815,20.654
-47.444,14.473,25.802
-52.17,17.09,2.0531
-56.278,17.797,7.9284
-42.105,7.8671,6.1725
-45.704,12.071,1.6712
-51.02,10.495,-0.32475
-51.003,4.0941,1.4246
-52.525,9.025,3.93
-50.524,11.45,15.379
-47.357,8.4935,17.405
-53.685,13.199,12.285
-50.312,10.167,9.2003
-53.816,7.5568,7.4248
-51.885,6.2082,16.879
-47.232,5.3311,20.993
-59.273,4.0327,8.6072
-55.775,8.0777,11.973
-58.699,9.4574,17.652
-62.286,1.2928,18.741
-62.105,7.0892,23.376
-41.419,10.226,42.939
-37.695,8.2952,47.158
-42.987,16,34.495
-44.654,12.315,38.791
-40.098,5.6604,38.475
-39.698,2.4176,34.542
-41.29,0.69987,38.758
-44.02,21.669,27.084
-43.73,18.311,30.689
-41.124,23.893,23.032
-42.797,18.628,26.044
-41.216,11.66,25.254
-37.872,6.372,31.791
-45.609,3.9926,33.197
-38.277,12.406,30.77
-36.394,8.8063,26.756
-41.908,6.6236,23.851
-50.853,8.1989,31.956
-53.051,3.5661,35.276
-48.947,6.619,25.615
-56.77,10.003,27.617
-60.575,1.1333,27.219
-40.824,5.0564,47.205
-37.648,5.2491,51.906
-49.662,0.38975,40.969
-45.205,2.2877,43.087
-49.707,3.1497,48.371
-54.048,-6.8406,49.08
-49.394,-2.9374,52.153
-59.291,-1.6107,35.157
-55.87,1.6892,39.906
-54.961,-4.6207,23.944
-56.59,-3.0774,29.134
-51.731,-6.4681,30.612
-49.76,-10.566,30.519
-46.614,-9.4619,32.194
-51.716,-8.5639,43.106
-45.579,-12.589,43.914
-57.364,-3.9335,42.106
-49.299,-9.804,37.613
-42.938,-14.06,34.265
-37.592,-16.212,39.56
-39.028,-14.478,44.863
-47.976,-15.551,40.608
-41.998,-17.65,38.793
-43.203,-17.088,44.414
-49.603,-14.433,50.556
-44.735,-16.366,50.207
-56.14,-14.077,51.898
-55.33,-18.158,54.308
-53.637,-12.738,42.438
-54.511,-12.872,47.364
-56.416,-19.712,47.938
-53.102,-21.579,42.088
-50.225,-23.284,43.977
-56.013,-8.3722,32.422
-54.264,-10.798,37.435
-58.929,-6.7767,22.119
-57.732,-6.8857,27.168
-63.172,-6.5517,34.007
-61.462,-13.217,30.398
-59.677,-14.281,34.538
-56.168,-19.593,40.406
-50.766,-23.415,36.64
-60.422,-12.377,43.383
-59.104,-16.788,38.456
-58.698,-20.12,34.225
-54.249,-26.286,39.015
-50.19,-27.901,40.661
-62.424,-22.824,32.666
-58.228,-25.309,36.186
-60.045,-26.297,42.365
-60.859,-32.834,41.225
-59.67,-33.18,47.466
-62.486,-2.4545,13.533
-59.806,-5.3026,17.649
-54.219,-1.5055,9.0045
-58.07,-1.3179,10.792
-62.098,-8.242,9.5844
-56.202,-12.066,14.747
-62.288,-15.247,14.508
-46.696,1.664,8.1243
-49.864,-0.86171,5.2063
-43.159,2.6753,9.7894
-43.573,-1.7075,14.053
-40.538,-8.4742,14.6
-50.211,-10.72,16.118
-47.961,-15.805,14.331
-49.151,-8.1767,8.9884
-44.869,-10.691,15.446
-39.847,-13.293,20.336
-41.507,-22.081,18.058
-46.948,-21.363,20.142
-37.307,-20.594,19.361
-36.435,-27.416,21.119
-38.44,-32.119,18.881
-59.94,-32.77,36.454
-60.44,-36.905,39.415
-62.571,-21.822,27.179
-64.82,-29.278,31.526
-58.393,-32.807,32.356
-55.339,-32.833,28.327
-54.845,-36.427,33.261
-63.805,-13.496,26.358
-57.998,-18.122,27.412
-65.659,-5.9211,21.332
-64.798,-14.698,20.862
-57.351,-17.389,20.662
-57.47,-28.877,22.549
-50.368,-31.282,25.887
-60.816,-22.386,23.108
-56.703,-22.345,20.485
-51.757,-21.938,20.797
-46.084,-32.031,23.071
-47.647,-35.647,26.767
-46.565,-26.739,18.464
-42.404,-32.963,19.794
-42.716,-36.174,19.483
-63.664,-39.895,35.986
-59.965,-43.875,38.818
-56.697,-38.877,29.781
-59.903,-38.377,32.447
-63.978,-43.534,31.329
-63.301,-47.245,26.521
-60.424,-49.263,29.988
-50.456,-37.013,23.686
-53.616,-38.36,26.738
-48.17,-35.95,20.085
-54.725,-36.746,20.152
-60.662,-38.423,19.273
-65.161,-42.968,23.755
-59.298,-48.108,22.544
-59.044,-39.66,25.57
-62.586,-39.952,21.72
-65.538,-43.432,16.931
-55.718,-47.337,20.691
-53.225,-48.955,23.857
-58.344,-45.864,17.287
-52.594,-46.74,18.796
-46.925,-47.145,19.634
-50.756,-23.717,50.805
-53.717,-20.486,56.291
-44.191,-26.111,40.317
-47.516,-24.993,45.924
-45.66,-28.392,47.835
-39.058,-31.682,45.431
-43.542,-31.275,50.795
-50.201,-32.624,44.858
-45.84,-30.431,40.66
-56.296,-41.268,46.754
-54.178,-34.402,50.218
-48.749,-36.471,50.523
-47.394,-42.376,46.055
-44.717,-39.302,48.747
-37.078,-33.223,41.56
-34.995,-35.988,45.233
-41.413,-31.808,40.564
-41.161,-35.226,45.338
-42.423,-40.566,46.255
-39.309,-39.162,49.698
-36.107,-38.083,49.761
-39.127,-43.258,40.822
-40.79,-42.33,46.337
-39.635,-45.075,48.908
-34.213,-47.712,46.685
-38.12,-47.391,52.55
-54.86,-46.455,35.441
-54.814,-43.569,40.376
-54.911,-52.842,29.965
-59.027,-50.718,33.575
-57.991,-53.076,38.129
-50.509,-54.906,38.484
-55.249,-55.321,42.8
-46.911,-48.825,24.989
-50.609,-50.396,27.457
-44.598,-49.972,19.214
-44.434,-49.031,22.062
-45.563,-52.325,24.218
-50.212,-55.656,23.394
-48.121,-55.78,26.439
-46.551,-54.14,34.646
-46.725,-57.556,37.585
-48.147,-51.788,31.2
-46.045,-55.164,30.165
-50.724,-58.82,28.805
-51.581,-61.3,36.646
-48.304,-60.684,40.747
-55.685,-63.98,26.586
-54.262,-62.236,32.172
-49.683,-66.497,33.359
-46.946,-69.462,32.407
-44.027,-67.222,34.434
-31.603,-49.668,41.806
-29.451,-51.789,45.697
-40.621,-47.214,40.171
-35.512,-48.039,39.908
-35.419,-54.045,43.136
-38.617,-58.762,45.74
-35.185,-59.92,46.537
-49.244,-45.92,44.7
-45.617,-46.47,41.995
-51.961,-44.079,42.838
-53.258,-49.276,44.618
-51.862,-56.064,47.688
-41.731,-56.73,47.773
-40.383,-63.248,50.023
-43.202,-50.53,46.006
-46.714,-55.245,51.1
-46.714,-58.958,45.4
-43.143,-68.714,45.158
-37.678,-68.807,45.937
-48.782,-65.325,43.978
-44.122,-68.376,38.944
-40.221,-71.26,36.957
-31.079,-56.966,48.368
-28.332,-54.014,49.711
-33.415,-65.774,46.621
-33.16,-61.163,48.197
-32.343,-63.025,50.424
-28.548,-63.907,45.071
-30.442,-64.898,51.466
-35.19,-71.171,40.971
-35.174,-67.272,42.945
-38.991,-77.861,38.986
-36.69,-75.557,40.492
-31.683,-74.44,38.583
-32.366,-75.525,32.325
-30.39,-71.17,35.013
-29.72,-63.59,39.331
-26.112,-61.667,40.335
-32.95,-65.555,40.457
-31.532,-66.114,35.573
-30.188,-67.496,32.435
-25.502,-64.022,37.38
-23.39,-62.172,42.576
-28.825,-68.927,28.836
-28.816,-66.714,33.522
-28.34,-68.504,36.991
-27.112,-73.366,35.257
-27.557,-70.678,40.219
-51.737,-21.854,60.062
-47.497,-15.891,57.063
-41.799,-33.605,54.721
-48.212,-29.436,57.276
-47.843,-23.185,63.835
-42.956,-24.772,65.496
-41.875,-23.838,57.781
-36.369,-39.02,53.934
-35.224,-35.048,52.271
-36.978,-49.282,56.606
-41.197,-43.102,58.073
-34.556,-39.813,56.916
-31.711,-40.94,59.017
-30.228,-37.022,56.574
-42.14,-33.139,66.27
-38.222,-26.735,64.571
-38.983,-35.079,58.667
-35.832,-35.978,61.935
-32.639,-36.574,64.881
-33.84,-27.993,63.375
-32.98,-26.322,55.967
-29.201,-36.35,67.575
-34.109,-31.061,71.597
-29.674,-28.656,63.062
-25.27,-28.982,63.077
-29.339,-25.741,62.601
-27.588,-56.623,53.429
-31.548,-52.545,54.132
-27.319,-65.367,52.35
-29.873,-61.791,55.517
-26.985,-59.436,56.705
-26.441,-62.299,60.623
-28.435,-57.43,60.935
-22.524,-64.837,45.192
-23.323,-62.976,48.503
-27.621,-73.796,42.867
-24.352,-69.377,44.027
-22.127,-67.45,48.207
-20.537,-70.437,50.727
-18.292,-66.534,50.374
-25.015,-67.651,59.38
-23.404,-63.68,65.04
-24.223,-64.973,53.968
-20.96,-65.824,55.065
-17.769,-67.893,55.413
-18.765,-62.887,65.697
-22.237,-56.785,63.771
-14.876,-69.866,55.326
-16.874,-69.656,61.724
-15.113,-62.611,64.027
-12.467,-61.959,61.674
-16.045,-57.339,60.185
-25.165,-28.843,72.175
-20.783,-29.423,62.863
-24.674,-37.785,60.924
-26.152,-35.56,70.603
-23.189,-34.479,74.044
-19.823,-38.372,68.118
-19.93,-33.208,77.176
-35.777,-44.681,64.921
-28.91,-41.859,61.36
-35.88,-51.272,60.144
-34.554,-53.142,63.699
-30.314,-53.057,67.07
-22.277,-43.422,65.861
-19.084,-45.188,67.389
-25.788,-42.168,63.905
-27.354,-46.314,70.99
-25.844,-51.733,65.099
-20.381,-51.314,71.525
-16.88,-46.241,70.565
-22.035,-51.956,63.65
-18.551,-54.232,64.395
-14.578,-55.641,64.965
-16.414,-29.695,64.777
-21.66,-25.703,68.637
-15.445,-32.931,79.221
-15.689,-30.988,71.755
-13.413,-29.672,69.032
-11.015,-29.725,73.736
-15.362,-23.485,76.749
-13.481,-47.805,75.12
-15.981,-40.991,77.194
-10.555,-56.85,64.783
-10.74,-54.349,71.796
-11.155,-45.654,72.936
-12.115,-44.393,69.426
-8.8349,-42.812,72.596
-7.9272,-34.977,72.754
-6.6898,-28.992,77.025
-9.7056,-35.414,79.582
-5.1501,-39.377,77.157
-2.9226,-41.534,71.472
-2.5661,-26.635,72.941
-5.2445,-20.325,76.079
-2.7805,-40.672,65.088
-1.6418,-33.362,68.579
-3.5711,-25.904,66.622
-5.895,-25.871,62.563
-5.2372,-21.586,65.447
-23.857,39.604,34.98
-24.807,43.944,36.044
-26.484,30.184,38.637
-24.987,34.598,35.985
-21.557,36.102,34.038
-20.65,33.743,38.37
-20.213,38.974,37.023
-30.744,20.921,45.373
-26.444,25.714,44.006
-35.925,14.076,57.82
-33.168,17.337,50.273
-29.591,15.752,46.039
-28.325,12.604,49.098
-25.761,16.723,44.384
-22.487,28.618,40.502
-22.044,32.655,43.706
-23.753,25.692,39.703
-21.787,22.142,42.628
-24.006,21.442,47.873
-21.993,30.531,49.503
-20.261,35.932,47.11
-27.194,19.883,54.437
-23.643,25.331,51.917
-22.82,29.468,56.92
-18.584,23.686,56.741
-16.614,28.204,55.962
-41.071,0.08444,54.608
-37.723,5.778,57.965
-47.908,-7.4707,54.856
-44.04,-2.9574,49.19
-38.471,-3.3925,48.481
-37.803,-5.905,52.122
-33.337,-3.9191,49.353
-35.981,-19.38,46.374
-41.288,-13.557,50.632
-42.119,-19.324,50.446
-39.817,-23.177,50.515
-36.841,-23.705,51.939
-43.873,-7.2787,59.858
-37.33,-7.3323,60.351
-43.952,-11.716,56.371
-42.005,-17.018,56.661
-38.2,-23.199,56.795
-38.972,-13.353,67.239
-32.449,-10.688,59.738
-38.064,-22.68,62.243
-36.049,-22.244,67.459
-32.254,-21.627,71.254
-20.503,20.164,62.901
-15.567,20.44,61.061
-22.61,13.481,53.818
-22.912,16.076,58.523
-21.725,12.266,62.656
-24.113,4.4148,62.551
-20.528,6.1399,67.381
-27.97,9.6226,56.918
-25.182,10.725,53.497
-32.427,7.3201,61.147
-30.055,-0.61268,56.639
-28.273,-5.1842,50.01
-24.353,0.8066,56.216
-24.722,-4.5301,61.41
-22.401,5.7637,51.897
-24.126,-2.8748,50.073
-27.489,-10.043,51.932
-24.098,-10.911,62.395
-21.956,-8.7621,65.928
-28.193,-12.646,60.39
-29.479,-12.679,68.772
-27.43,-20.233,73.859
-13.307,13.584,64.383
-11.786,20.84,62.192
-19.268,0.71536,71.287
-15.551,6.2186,64.638
-11.589,7.7116,66.215
-9.5619,2.7907,72.576
-6.908,8.5747,70.039
-19.127,-13.25,68.059
-18.889,-7.893,68.235
-22.15,-18.164,75.276
-17.58,-16.022,74.471
-13.474,-15.287,73.764
-12.8,-4.9376,73.981
-9.3425,-3.7174,70.065
-16.36,-6.9404,71.28
-12.403,-11.493,69.124
-9.4175,-14.816,73.709
-7.0634,-8.1045,67.924
-8.2851,-4.3499,65.42
-4.5029,-14.141,72.264
-2.4547,-14.747,66.969
-2.4964,-16.134,62.928
-22.709,46.52,36.421
-19.111,42.94,39.509
-19.788,44.102,35.694
-19.401,49.498,36.289
-16.613,52.623,35.063
-16.01,38.236,49.418
-19.457,42.311,45.35
-12.175,28.869,56.316
-14.354,35.232,55.11
-11.318,39.456,50.415
-4.9171,40.692,51.918
-8.8163,46.389,49.161
-13.225,49.933,38.089
-13.311,55.643,34.433
-14.728,44.981,40.803
-11.572,48.394,43.002
-5.1589,50.378,44.445
-7.8238,57.965,35.277
-3.4377,45.64,39.314
-4.8386,51.802,37.772
-4.71,53.072,32.548
-6.5576,49.073,29.461
-6.9301,20.799,64.467
-9.8546,24.369,58.767
-4.4345,5.9229,65.214
-3.7234,13.064,65.595
-3.3721,16.583,59.452
-3.6769,12.864,54.899
-5.764,20.193,54.25
-7.882,-6.1652,61.483
-3.5212,-1.6077,64.193
-2.728,-19.408,59.968
-6.1868,-11.396,60.405
-7.5113,-8.5805,58.004
-5.9988,-12.065,54.105
-3.5878,-5.2591,55.417
-8.1987,7.247,56.436
-5.5018,9.1329,51.797
-6.822,4.0681,60.633
-6.8652,2.2802,56.142
-5.872,-0.075828,51.965
-7.3682,6.914,48.547
-3.506,13.754,46.994
-6.2622,-4.4089,47.995
-8.9047,1.9417,49.305
-10.453,4.5465,45.877
-11.47,1.8919,43.365
-10.156,7.6427,41.475
-7.7816,43.678,31.305
-6.404,45.428,27.087
-5.3614,38.822,41.787
-4.5153,41.823,36.189
-3.674,38.386,33.685
-5.3861,32.52,35.645
-6.4132,34.115,29.788
-3.5958,33.378,52.57
-4.8785,36.544,46.536
-6.6192,29.843,58.927
-4.6141,26.13,53.661
-7.6836,23.017,49.541
-5.6108,30.118,39.816
-4.7096,25.454,35.569
-6.574,32.938,42.848
-5.2796,25.428,44.938
-8.1099,20.16,45.712
-8.1553,20.189,38.138
-9.2535,23.066,34.156
-4.9212,17.209,42.103
-8.6173,14.251,39.775
-10.447,11.423,37.538
-5.9697,41.085,23.145
-10.104,31.431,28.758
-9.1922,36.565,26.573
-9.8295,38.229,21.963
-11.769,35.288,20.293
-11.6,20.248,32.082
-10.118,25.735,30.305
-9.3664,9.0376,36.231
-10.173,15.196,34.774
-9.2042,18.275,31.612
-4.8006,17.205,32.974
-7.6818,21.433,29.498
-9.9889,31.375,24.261
-8.9724,33.997,20.518
-10.655,28.162,26.808
-9.1502,25.76,26.082
-4.64,24.468,27.643
-3.4666,32.004,20.986
-3.3746,18.809,24.154
-2.8611,24.89,22.453
-4.3575,26.285,18.836
-4.4302,22.922,18.812
-2.7755,17.699,21.696
-1.0023,20.993,18.582
-4.6892,12.99,26.533
-4.7953,14.81,24.034
-1.2741,12.034,24.397
-0.68668,5.5388,26.545
-0.76516,7.7365,20.881
-2.4614,10.175,33.378
-2.8796,11.307,28.624
-7.6912,3.6482,39.512
-5.3333,7.862,37.859
-2.4743,3.1582,33.06
-2.2613,-3.7095,33.744
-4.0148,-1.9609,31.566
-2.6446,2.4934,28.623
-0.73269,-1.6598,28.082
-5.3381,6.7737,28.442
-4.8993,0.064909,29.877
-4.9709,-6.6136,30.494
-0.70604,-8.7384,28.71
-0.75236,-5.6285,23.456
-5.3896,-12.67,30.481
-3.3159,-10.962,29.348
-2.0641,-15.166,28.102
-3.4465,-21.402,27.208
-0.67541,-18.711,26.245
-8.1654,-4.2132,44.424
-8.7384,0.21768,42.731
-10.047,-11.83,48.892
-8.554,-8.8943,46
-11.534,-11.176,43.647
-12.684,-17.93,42.442
-11.661,-13.716,40.895
-4.7505,-17.687,52.514
-9.3303,-15.042,51.041
-7.7536,-24.705,59.296
-4.9136,-22.737,56.506
-4.5052,-25.503,52.068
-5.9175,-33.824,51.188
-9.1983,-29.185,48.69
-11.526,-21.81,42.969
-14.76,-25.073,40
-10.37,-17.806,47.154
-11.603,-25.56,46.03
-13.415,-32.587,45.525
-15.777,-32.351,39.519
-13.28,-28.269,38.166
-16.405,-38.321,47.635
-16.781,-35.618,43.215
-13.764,-37.431,43.205
-8.1341,-40.849,45.853
-7.6593,-38.498,44.686
-6.3499,-23.456,28.353
-4.7102,-28.072,26.994
-3.0369,-14.341,31.166
-5.1421,-18.941,29.944
-4.7961,-25.261,29.319
-3.0486,-27.524,32.354
-3.3272,-31.72,28.622
-4.6268,-6.8329,39.784
-2.1185,-10.24,35.464
-6.0356,-3.7243,41.382
-8.753,-10.242,39.663
-9.3602,-17.733,40.261
-2.3013,-23.93,37.685
-3.8158,-30.893,37.292
-2.4718,-16.87,36.73
-6.9354,-20.562,40.004
-10.399,-23.995,38.64
-3.604,-34.601,40.514
-7.6092,-37.127,35.519
-9.423,-30.356,41.161
-5.5501,-36.389,43.314
-8.5191,-42.526,38.909
-6.3992,-34.741,26.514
-2.4297,-32.65,26.068
-2.7729,-38.731,30.818
-4.7583,-36.795,27.232
-6.1445,-40.921,25.33
-2.6086,-46.292,23.465
-6.2753,-43.826,22.376
-11.154,-41.914,34.012
-7.5797,-41.072,33.514
-13.449,-46.995,38.557
-13.345,-44.359,35.955
-13.427,-47.617,32.599
-9.3311,-53.67,31.523
-10.19,-52.672,29.162
-5.384,-50.413,26.15
-6.871,-51.193,22.056
-4.7751,-47.293,32.026
-8.7699,-50.996,27.679
-7.2994,-55.44,25.798
-4.2371,-55.131,20.451
-5.1278,-53.064,18.397
-2.5766,-60.201,24.102
-3.1518,-57.504,22.308
-5.6154,-61.2,18.012
-10.984,-59.898,20.849
-10.637,-58.529,19.002
-12.237,-61.659,22.154
-16.036,-59.793,20.958
-2.4815,-63.933,25.636
-8.2468,-63.915,23.178
-14.093,-64.161,23.361
-15.425,-63.93,26.348
-19.596,-62.825,24.053
-7.3298,-54.532,33.703
-5.028,-59.282,30.288
-12.85,-49.496,41.329
-11.392,-51.757,37.598
-6.0438,-57.001,35.949
-6.1374,-59.8,38.568
-3.2591,-64.538,34.856
-11.113,-66.481,28.297
-16.208,-62.943,28.756
-3.2142,-67.368,27.584
-5.6081,-69.241,30.102
-7.8593,-69.182,33.017
-16.83,-64.857,30.6
-18.932,-67.872,25.616
